date,name,total,fillColor,wday
2020-02-22T00:00:00Z,Amsterdam Ave at 86th St.,1505,Weekend,7
2020-02-22T00:00:00Z,Brooklyn Bridge Bike Path,610,Weekend,7
2020-02-22T00:00:00Z,Columbus Ave at 86th St.,1065,Weekend,7
2020-02-22T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2246,Weekend,7
2020-02-22T00:00:00Z,Kent Avenue Bike Path,1764,Weekend,7
2020-02-22T00:00:00Z,Manhattan Bridge Display Bike Counter,2214,Weekend,7
2020-02-22T00:00:00Z,Manhattan Bridge Ped Path,115,Weekend,7
2020-02-22T00:00:00Z,Prospect Park West,1894,Weekend,7
2020-02-22T00:00:00Z,Pulaski Bridge,1087,Weekend,7
2020-02-22T00:00:00Z,Staten Island Ferry,250,Weekend,7
2020-02-22T00:00:00Z,Williamsburg Bridge Bike Path,2992,Weekend,7
2020-02-23T00:00:00Z,8th Ave at 50th St.,2639,Weekend,1
2020-02-23T00:00:00Z,Amsterdam Ave at 86th St.,1703,Weekend,1
2020-02-23T00:00:00Z,Brooklyn Bridge Bike Path,832,Weekend,1
2020-02-23T00:00:00Z,Columbus Ave at 86th St.,1223,Weekend,1
2020-02-23T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2442,Weekend,1
2020-02-23T00:00:00Z,Kent Avenue Bike Path,2386,Weekend,1
2020-02-23T00:00:00Z,Manhattan Bridge Display Bike Counter,2623,Weekend,1
2020-02-23T00:00:00Z,Manhattan Bridge Ped Path,133,Weekend,1
2020-02-23T00:00:00Z,Prospect Park West,2135,Weekend,1
2020-02-23T00:00:00Z,Pulaski Bridge,1462,Weekend,1
2020-02-23T00:00:00Z,Staten Island Ferry,330,Weekend,1
2020-02-23T00:00:00Z,Williamsburg Bridge Bike Path,3446,Weekend,1
2020-02-24T00:00:00Z,8th Ave at 50th St.,3199,Weekday,2
2020-02-24T00:00:00Z,Amsterdam Ave at 86th St.,1373,Weekday,2
2020-02-24T00:00:00Z,Brooklyn Bridge Bike Path,1443,Weekday,2
2020-02-24T00:00:00Z,Columbus Ave at 86th St.,1101,Weekday,2
2020-02-24T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3636,Weekday,2
2020-02-24T00:00:00Z,Kent Avenue Bike Path,1975,Weekday,2
2020-02-24T00:00:00Z,Manhattan Bridge Display Bike Counter,4320,Weekday,2
2020-02-24T00:00:00Z,Manhattan Bridge Ped Path,123,Weekday,2
2020-02-24T00:00:00Z,Prospect Park West,1882,Weekday,2
2020-02-24T00:00:00Z,Pulaski Bridge,1522,Weekday,2
2020-02-24T00:00:00Z,Staten Island Ferry,369,Weekday,2
2020-02-24T00:00:00Z,Williamsburg Bridge Bike Path,5033,Weekday,2
2020-02-25T00:00:00Z,8th Ave at 50th St.,2816,Weekday,3
2020-02-25T00:00:00Z,Amsterdam Ave at 86th St.,1145,Weekday,3
2020-02-25T00:00:00Z,Brooklyn Bridge Bike Path,851,Weekday,3
2020-02-25T00:00:00Z,Columbus Ave at 86th St.,955,Weekday,3
2020-02-25T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2520,Weekday,3
2020-02-25T00:00:00Z,Kent Avenue Bike Path,1274,Weekday,3
2020-02-25T00:00:00Z,Manhattan Bridge Display Bike Counter,2162,Weekday,3
2020-02-25T00:00:00Z,Manhattan Bridge Ped Path,80,Weekday,3
2020-02-25T00:00:00Z,Prospect Park West,1355,Weekday,3
2020-02-25T00:00:00Z,Pulaski Bridge,910,Weekday,3
2020-02-25T00:00:00Z,Staten Island Ferry,256,Weekday,3
2020-02-25T00:00:00Z,Williamsburg Bridge Bike Path,2849,Weekday,3
2020-02-26T00:00:00Z,8th Ave at 50th St.,2984,Weekday,4
2020-02-26T00:00:00Z,Amsterdam Ave at 86th St.,1221,Weekday,4
2020-02-26T00:00:00Z,Brooklyn Bridge Bike Path,891,Weekday,4
2020-02-26T00:00:00Z,Columbus Ave at 86th St.,1094,Weekday,4
2020-02-26T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2543,Weekday,4
2020-02-26T00:00:00Z,Kent Avenue Bike Path,1422,Weekday,4
2020-02-26T00:00:00Z,Manhattan Bridge Display Bike Counter,2543,Weekday,4
2020-02-26T00:00:00Z,Manhattan Bridge Ped Path,88,Weekday,4
2020-02-26T00:00:00Z,Prospect Park West,1572,Weekday,4
2020-02-26T00:00:00Z,Pulaski Bridge,1107,Weekday,4
2020-02-26T00:00:00Z,Staten Island Ferry,309,Weekday,4
2020-02-26T00:00:00Z,Williamsburg Bridge Bike Path,3126,Weekday,4
2020-02-27T00:00:00Z,8th Ave at 50th St.,2970,Weekday,5
2020-02-27T00:00:00Z,Amsterdam Ave at 86th St.,1248,Weekday,5
2020-02-27T00:00:00Z,Brooklyn Bridge Bike Path,836,Weekday,5
2020-02-27T00:00:00Z,Columbus Ave at 86th St.,1065,Weekday,5
2020-02-27T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2540,Weekday,5
2020-02-27T00:00:00Z,Kent Avenue Bike Path,1223,Weekday,5
2020-02-27T00:00:00Z,Manhattan Bridge Display Bike Counter,2667,Weekday,5
2020-02-27T00:00:00Z,Manhattan Bridge Ped Path,82,Weekday,5
2020-02-27T00:00:00Z,Prospect Park West,1603,Weekday,5
2020-02-27T00:00:00Z,Pulaski Bridge,1051,Weekday,5
2020-02-27T00:00:00Z,Staten Island Ferry,287,Weekday,5
2020-02-27T00:00:00Z,Williamsburg Bridge Bike Path,3179,Weekday,5
2020-02-28T00:00:00Z,8th Ave at 50th St.,3173,Weekday,6
2020-02-28T00:00:00Z,Amsterdam Ave at 86th St.,1339,Weekday,6
2020-02-28T00:00:00Z,Brooklyn Bridge Bike Path,820,Weekday,6
2020-02-28T00:00:00Z,Columbus Ave at 86th St.,1252,Weekday,6
2020-02-28T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2489,Weekday,6
2020-02-28T00:00:00Z,Kent Avenue Bike Path,1348,Weekday,6
2020-02-28T00:00:00Z,Manhattan Bridge Display Bike Counter,2539,Weekday,6
2020-02-28T00:00:00Z,Manhattan Bridge Ped Path,97,Weekday,6
2020-02-28T00:00:00Z,Prospect Park West,1667,Weekday,6
2020-02-28T00:00:00Z,Pulaski Bridge,1012,Weekday,6
2020-02-28T00:00:00Z,Staten Island Ferry,296,Weekday,6
2020-02-28T00:00:00Z,Williamsburg Bridge Bike Path,3192,Weekday,6
2020-02-29T00:00:00Z,8th Ave at 50th St.,2647,Weekend,7
2020-02-29T00:00:00Z,Amsterdam Ave at 86th St.,1327,Weekend,7
2020-02-29T00:00:00Z,Brooklyn Bridge Bike Path,363,Weekend,7
2020-02-29T00:00:00Z,Columbus Ave at 86th St.,1062,Weekend,7
2020-02-29T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1744,Weekend,7
2020-02-29T00:00:00Z,Kent Avenue Bike Path,1110,Weekend,7
2020-02-29T00:00:00Z,Manhattan Bridge Display Bike Counter,1433,Weekend,7
2020-02-29T00:00:00Z,Manhattan Bridge Ped Path,92,Weekend,7
2020-02-29T00:00:00Z,Prospect Park West,1617,Weekend,7
2020-02-29T00:00:00Z,Pulaski Bridge,697,Weekend,7
2020-02-29T00:00:00Z,Staten Island Ferry,193,Weekend,7
2020-02-29T00:00:00Z,Williamsburg Bridge Bike Path,2315,Weekend,7
2020-03-01T00:00:00Z,8th Ave at 50th St.,2616,Weekend,1
2020-03-01T00:00:00Z,Amsterdam Ave at 86th St.,1410,Weekend,1
2020-03-01T00:00:00Z,Brooklyn Bridge Bike Path,432,Weekend,1
2020-03-01T00:00:00Z,Columbus Ave at 86th St.,1057,Weekend,1
2020-03-01T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1739,Weekend,1
2020-03-01T00:00:00Z,Kent Avenue Bike Path,1386,Weekend,1
2020-03-01T00:00:00Z,Manhattan Bridge Display Bike Counter,1677,Weekend,1
2020-03-01T00:00:00Z,Manhattan Bridge Ped Path,73,Weekend,1
2020-03-01T00:00:00Z,Prospect Park West,1669,Weekend,1
2020-03-01T00:00:00Z,Pulaski Bridge,898,Weekend,1
2020-03-01T00:00:00Z,Staten Island Ferry,226,Weekend,1
2020-03-01T00:00:00Z,Williamsburg Bridge Bike Path,2377,Weekend,1
2020-03-02T00:00:00Z,8th Ave at 50th St.,3260,Weekday,2
2020-03-02T00:00:00Z,Amsterdam Ave at 86th St.,1256,Weekday,2
2020-03-02T00:00:00Z,Brooklyn Bridge Bike Path,1534,Weekday,2
2020-03-02T00:00:00Z,Columbus Ave at 86th St.,1143,Weekday,2
2020-03-02T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3608,Weekday,2
2020-03-02T00:00:00Z,Kent Avenue Bike Path,1998,Weekday,2
2020-03-02T00:00:00Z,Manhattan Bridge Display Bike Counter,4517,Weekday,2
2020-03-02T00:00:00Z,Manhattan Bridge Ped Path,146,Weekday,2
2020-03-02T00:00:00Z,Prospect Park West,2017,Weekday,2
2020-03-02T00:00:00Z,Pulaski Bridge,1514,Weekday,2
2020-03-02T00:00:00Z,Staten Island Ferry,395,Weekday,2
2020-03-02T00:00:00Z,Williamsburg Bridge Bike Path,5201,Weekday,2
2020-03-03T00:00:00Z,8th Ave at 50th St.,3248,Weekday,3
2020-03-03T00:00:00Z,Amsterdam Ave at 86th St.,1168,Weekday,3
2020-03-03T00:00:00Z,Brooklyn Bridge Bike Path,1153,Weekday,3
2020-03-03T00:00:00Z,Columbus Ave at 86th St.,1056,Weekday,3
2020-03-03T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3002,Weekday,3
2020-03-03T00:00:00Z,Kent Avenue Bike Path,1566,Weekday,3
2020-03-03T00:00:00Z,Manhattan Bridge Display Bike Counter,3262,Weekday,3
2020-03-03T00:00:00Z,Manhattan Bridge Ped Path,103,Weekday,3
2020-03-03T00:00:00Z,Prospect Park West,1718,Weekday,3
2020-03-03T00:00:00Z,Pulaski Bridge,1201,Weekday,3
2020-03-03T00:00:00Z,Staten Island Ferry,307,Weekday,3
2020-03-03T00:00:00Z,Williamsburg Bridge Bike Path,3969,Weekday,3
2020-03-04T00:00:00Z,8th Ave at 50th St.,3556,Weekday,4
2020-03-04T00:00:00Z,Amsterdam Ave at 86th St.,1717,Weekday,4
2020-03-04T00:00:00Z,Brooklyn Bridge Bike Path,1558,Weekday,4
2020-03-04T00:00:00Z,Columbus Ave at 86th St.,1189,Weekday,4
2020-03-04T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3678,Weekday,4
2020-03-04T00:00:00Z,Kent Avenue Bike Path,2020,Weekday,4
2020-03-04T00:00:00Z,Manhattan Bridge Display Bike Counter,4642,Weekday,4
2020-03-04T00:00:00Z,Manhattan Bridge Ped Path,141,Weekday,4
2020-03-04T00:00:00Z,Prospect Park West,2118,Weekday,4
2020-03-04T00:00:00Z,Pulaski Bridge,1573,Weekday,4
2020-03-04T00:00:00Z,Staten Island Ferry,375,Weekday,4
2020-03-04T00:00:00Z,Williamsburg Bridge Bike Path,5487,Weekday,4
2020-03-05T00:00:00Z,8th Ave at 50th St.,3544,Weekday,5
2020-03-05T00:00:00Z,Amsterdam Ave at 86th St.,1590,Weekday,5
2020-03-05T00:00:00Z,Brooklyn Bridge Bike Path,1650,Weekday,5
2020-03-05T00:00:00Z,Columbus Ave at 86th St.,1169,Weekday,5
2020-03-05T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3828,Weekday,5
2020-03-05T00:00:00Z,Kent Avenue Bike Path,2020,Weekday,5
2020-03-05T00:00:00Z,Manhattan Bridge Display Bike Counter,4600,Weekday,5
2020-03-05T00:00:00Z,Manhattan Bridge Ped Path,130,Weekday,5
2020-03-05T00:00:00Z,Prospect Park West,2118,Weekday,5
2020-03-05T00:00:00Z,Pulaski Bridge,1614,Weekday,5
2020-03-05T00:00:00Z,Staten Island Ferry,371,Weekday,5
2020-03-05T00:00:00Z,Williamsburg Bridge Bike Path,5320,Weekday,5
2020-03-06T00:00:00Z,8th Ave at 50th St.,3082,Weekday,6
2020-03-06T00:00:00Z,Amsterdam Ave at 86th St.,1322,Weekday,6
2020-03-06T00:00:00Z,Brooklyn Bridge Bike Path,681,Weekday,6
2020-03-06T00:00:00Z,Columbus Ave at 86th St.,1070,Weekday,6
2020-03-06T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2486,Weekday,6
2020-03-06T00:00:00Z,Kent Avenue Bike Path,1263,Weekday,6
2020-03-06T00:00:00Z,Manhattan Bridge Display Bike Counter,2116,Weekday,6
2020-03-06T00:00:00Z,Manhattan Bridge Ped Path,81,Weekday,6
2020-03-06T00:00:00Z,Prospect Park West,1448,Weekday,6
2020-03-06T00:00:00Z,Pulaski Bridge,904,Weekday,6
2020-03-06T00:00:00Z,Staten Island Ferry,285,Weekday,6
2020-03-06T00:00:00Z,Williamsburg Bridge Bike Path,2757,Weekday,6
2020-03-07T00:00:00Z,8th Ave at 50th St.,2983,Weekend,7
2020-03-07T00:00:00Z,Amsterdam Ave at 86th St.,1603,Weekend,7
2020-03-07T00:00:00Z,Brooklyn Bridge Bike Path,628,Weekend,7
2020-03-07T00:00:00Z,Columbus Ave at 86th St.,1169,Weekend,7
2020-03-07T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2269,Weekend,7
2020-03-07T00:00:00Z,Kent Avenue Bike Path,1677,Weekend,7
2020-03-07T00:00:00Z,Manhattan Bridge Display Bike Counter,2351,Weekend,7
2020-03-07T00:00:00Z,Manhattan Bridge Ped Path,113,Weekend,7
2020-03-07T00:00:00Z,Prospect Park West,2042,Weekend,7
2020-03-07T00:00:00Z,Pulaski Bridge,1055,Weekend,7
2020-03-07T00:00:00Z,Staten Island Ferry,232,Weekend,7
2020-03-07T00:00:00Z,Williamsburg Bridge Bike Path,3171,Weekend,7
2020-03-08T00:00:00Z,8th Ave at 50th St.,2883,Weekend,1
2020-03-08T00:00:00Z,Amsterdam Ave at 86th St.,1771,Weekend,1
2020-03-08T00:00:00Z,Brooklyn Bridge Bike Path,973,Weekend,1
2020-03-08T00:00:00Z,Columbus Ave at 86th St.,1269,Weekend,1
2020-03-08T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2723,Weekend,1
2020-03-08T00:00:00Z,Kent Avenue Bike Path,2463,Weekend,1
2020-03-08T00:00:00Z,Manhattan Bridge Display Bike Counter,2889,Weekend,1
2020-03-08T00:00:00Z,Manhattan Bridge Ped Path,107,Weekend,1
2020-03-08T00:00:00Z,Prospect Park West,2161,Weekend,1
2020-03-08T00:00:00Z,Pulaski Bridge,1493,Weekend,1
2020-03-08T00:00:00Z,Staten Island Ferry,241,Weekend,1
2020-03-08T00:00:00Z,Williamsburg Bridge Bike Path,3953,Weekend,1
2020-03-09T00:00:00Z,8th Ave at 50th St.,3799,Weekday,2
2020-03-09T00:00:00Z,Amsterdam Ave at 86th St.,1896,Weekday,2
2020-03-09T00:00:00Z,Brooklyn Bridge Bike Path,2400,Weekday,2
2020-03-09T00:00:00Z,Columbus Ave at 86th St.,1337,Weekday,2
2020-03-09T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4838,Weekday,2
2020-03-09T00:00:00Z,Kent Avenue Bike Path,3079,Weekday,2
2020-03-09T00:00:00Z,Manhattan Bridge Display Bike Counter,6774,Weekday,2
2020-03-09T00:00:00Z,Manhattan Bridge Ped Path,167,Weekday,2
2020-03-09T00:00:00Z,Prospect Park West,2494,Weekday,2
2020-03-09T00:00:00Z,Pulaski Bridge,2104,Weekday,2
2020-03-09T00:00:00Z,Staten Island Ferry,385,Weekday,2
2020-03-09T00:00:00Z,Williamsburg Bridge Bike Path,7206,Weekday,2
2020-03-10T00:00:00Z,8th Ave at 50th St.,3788,Weekday,3
2020-03-10T00:00:00Z,Amsterdam Ave at 86th St.,1496,Weekday,3
2020-03-10T00:00:00Z,Brooklyn Bridge Bike Path,1893,Weekday,3
2020-03-10T00:00:00Z,Columbus Ave at 86th St.,1343,Weekday,3
2020-03-10T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4404,Weekday,3
2020-03-10T00:00:00Z,Kent Avenue Bike Path,2260,Weekday,3
2020-03-10T00:00:00Z,Manhattan Bridge Display Bike Counter,5802,Weekday,3
2020-03-10T00:00:00Z,Manhattan Bridge Ped Path,158,Weekday,3
2020-03-10T00:00:00Z,Prospect Park West,2182,Weekday,3
2020-03-10T00:00:00Z,Pulaski Bridge,1808,Weekday,3
2020-03-10T00:00:00Z,Staten Island Ferry,385,Weekday,3
2020-03-10T00:00:00Z,Williamsburg Bridge Bike Path,6391,Weekday,3
2020-03-11T00:00:00Z,8th Ave at 50th St.,4008,Weekday,4
2020-03-11T00:00:00Z,Amsterdam Ave at 86th St.,1466,Weekday,4
2020-03-11T00:00:00Z,Brooklyn Bridge Bike Path,2125,Weekday,4
2020-03-11T00:00:00Z,Columbus Ave at 86th St.,1312,Weekday,4
2020-03-11T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4615,Weekday,4
2020-03-11T00:00:00Z,Kent Avenue Bike Path,2597,Weekday,4
2020-03-11T00:00:00Z,Manhattan Bridge Display Bike Counter,5960,Weekday,4
2020-03-11T00:00:00Z,Manhattan Bridge Ped Path,167,Weekday,4
2020-03-11T00:00:00Z,Prospect Park West,2399,Weekday,4
2020-03-11T00:00:00Z,Pulaski Bridge,2073,Weekday,4
2020-03-11T00:00:00Z,Staten Island Ferry,420,Weekday,4
2020-03-11T00:00:00Z,Williamsburg Bridge Bike Path,6545,Weekday,4
2020-03-12T00:00:00Z,8th Ave at 50th St.,3613,Weekday,5
2020-03-12T00:00:00Z,Amsterdam Ave at 86th St.,1527,Weekday,5
2020-03-12T00:00:00Z,Brooklyn Bridge Bike Path,1735,Weekday,5
2020-03-12T00:00:00Z,Columbus Ave at 86th St.,1321,Weekday,5
2020-03-12T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4242,Weekday,5
2020-03-12T00:00:00Z,Kent Avenue Bike Path,2114,Weekday,5
2020-03-12T00:00:00Z,Manhattan Bridge Display Bike Counter,4960,Weekday,5
2020-03-12T00:00:00Z,Manhattan Bridge Ped Path,121,Weekday,5
2020-03-12T00:00:00Z,Prospect Park West,2134,Weekday,5
2020-03-12T00:00:00Z,Pulaski Bridge,1700,Weekday,5
2020-03-12T00:00:00Z,Staten Island Ferry,342,Weekday,5
2020-03-12T00:00:00Z,Williamsburg Bridge Bike Path,5560,Weekday,5
2020-03-13T00:00:00Z,8th Ave at 50th St.,3265,Weekday,6
2020-03-13T00:00:00Z,Amsterdam Ave at 86th St.,1436,Weekday,6
2020-03-13T00:00:00Z,Brooklyn Bridge Bike Path,1093,Weekday,6
2020-03-13T00:00:00Z,Columbus Ave at 86th St.,1252,Weekday,6
2020-03-13T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3134,Weekday,6
2020-03-13T00:00:00Z,Kent Avenue Bike Path,2092,Weekday,6
2020-03-13T00:00:00Z,Manhattan Bridge Display Bike Counter,3330,Weekday,6
2020-03-13T00:00:00Z,Manhattan Bridge Ped Path,168,Weekday,6
2020-03-13T00:00:00Z,Prospect Park West,2077,Weekday,6
2020-03-13T00:00:00Z,Pulaski Bridge,1376,Weekday,6
2020-03-13T00:00:00Z,Staten Island Ferry,295,Weekday,6
2020-03-13T00:00:00Z,Williamsburg Bridge Bike Path,4352,Weekday,6
2020-03-14T00:00:00Z,8th Ave at 50th St.,2648,Weekend,7
2020-03-14T00:00:00Z,Amsterdam Ave at 86th St.,1427,Weekend,7
2020-03-14T00:00:00Z,Brooklyn Bridge Bike Path,1148,Weekend,7
2020-03-14T00:00:00Z,Columbus Ave at 86th St.,1140,Weekend,7
2020-03-14T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3237,Weekend,7
2020-03-14T00:00:00Z,Kent Avenue Bike Path,2749,Weekend,7
2020-03-14T00:00:00Z,Manhattan Bridge Display Bike Counter,3534,Weekend,7
2020-03-14T00:00:00Z,Manhattan Bridge Ped Path,175,Weekend,7
2020-03-14T00:00:00Z,Prospect Park West,2949,Weekend,7
2020-03-14T00:00:00Z,Pulaski Bridge,1838,Weekend,7
2020-03-14T00:00:00Z,Staten Island Ferry,278,Weekend,7
2020-03-14T00:00:00Z,Williamsburg Bridge Bike Path,4819,Weekend,7
2020-03-15T00:00:00Z,8th Ave at 50th St.,2414,Weekend,1
2020-03-15T00:00:00Z,Amsterdam Ave at 86th St.,1258,Weekend,1
2020-03-15T00:00:00Z,Brooklyn Bridge Bike Path,966,Weekend,1
2020-03-15T00:00:00Z,Columbus Ave at 86th St.,1058,Weekend,1
2020-03-15T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2806,Weekend,1
2020-03-15T00:00:00Z,Kent Avenue Bike Path,2615,Weekend,1
2020-03-15T00:00:00Z,Manhattan Bridge Display Bike Counter,2869,Weekend,1
2020-03-15T00:00:00Z,Manhattan Bridge Ped Path,163,Weekend,1
2020-03-15T00:00:00Z,Prospect Park West,2449,Weekend,1
2020-03-15T00:00:00Z,Pulaski Bridge,1568,Weekend,1
2020-03-15T00:00:00Z,Staten Island Ferry,220,Weekend,1
2020-03-15T00:00:00Z,Williamsburg Bridge Bike Path,3942,Weekend,1
2020-03-16T00:00:00Z,8th Ave at 50th St.,2293,Weekday,2
2020-03-16T00:00:00Z,Amsterdam Ave at 86th St.,1137,Weekday,2
2020-03-16T00:00:00Z,Brooklyn Bridge Bike Path,1240,Weekday,2
2020-03-16T00:00:00Z,Columbus Ave at 86th St.,906,Weekday,2
2020-03-16T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3458,Weekday,2
2020-03-16T00:00:00Z,Kent Avenue Bike Path,1585,Weekday,2
2020-03-16T00:00:00Z,Manhattan Bridge Display Bike Counter,3056,Weekday,2
2020-03-16T00:00:00Z,Manhattan Bridge Ped Path,114,Weekday,2
2020-03-16T00:00:00Z,Prospect Park West,1736,Weekday,2
2020-03-16T00:00:00Z,Pulaski Bridge,1219,Weekday,2
2020-03-16T00:00:00Z,Staten Island Ferry,260,Weekday,2
2020-03-16T00:00:00Z,Williamsburg Bridge Bike Path,3883,Weekday,2
2020-03-17T00:00:00Z,8th Ave at 50th St.,2297,Weekday,3
2020-03-17T00:00:00Z,Amsterdam Ave at 86th St.,1067,Weekday,3
2020-03-17T00:00:00Z,Brooklyn Bridge Bike Path,736,Weekday,3
2020-03-17T00:00:00Z,Columbus Ave at 86th St.,877,Weekday,3
2020-03-17T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2587,Weekday,3
2020-03-17T00:00:00Z,Kent Avenue Bike Path,1475,Weekday,3
2020-03-17T00:00:00Z,Manhattan Bridge Display Bike Counter,1987,Weekday,3
2020-03-17T00:00:00Z,Manhattan Bridge Ped Path,122,Weekday,3
2020-03-17T00:00:00Z,Prospect Park West,1569,Weekday,3
2020-03-17T00:00:00Z,Pulaski Bridge,1049,Weekday,3
2020-03-17T00:00:00Z,Staten Island Ferry,229,Weekday,3
2020-03-17T00:00:00Z,Williamsburg Bridge Bike Path,3002,Weekday,3
2020-03-18T00:00:00Z,8th Ave at 50th St.,2393,Weekday,4
2020-03-18T00:00:00Z,Amsterdam Ave at 86th St.,1113,Weekday,4
2020-03-18T00:00:00Z,Brooklyn Bridge Bike Path,1186,Weekday,4
2020-03-18T00:00:00Z,Columbus Ave at 86th St.,1007,Weekday,4
2020-03-18T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3689,Weekday,4
2020-03-18T00:00:00Z,Kent Avenue Bike Path,2293,Weekday,4
2020-03-18T00:00:00Z,Manhattan Bridge Display Bike Counter,3063,Weekday,4
2020-03-18T00:00:00Z,Manhattan Bridge Ped Path,180,Weekday,4
2020-03-18T00:00:00Z,Prospect Park West,2135,Weekday,4
2020-03-18T00:00:00Z,Pulaski Bridge,1625,Weekday,4
2020-03-18T00:00:00Z,Staten Island Ferry,280,Weekday,4
2020-03-18T00:00:00Z,Williamsburg Bridge Bike Path,4315,Weekday,4
2020-03-19T00:00:00Z,8th Ave at 50th St.,1940,Weekday,5
2020-03-19T00:00:00Z,Amsterdam Ave at 86th St.,999,Weekday,5
2020-03-19T00:00:00Z,Brooklyn Bridge Bike Path,725,Weekday,5
2020-03-19T00:00:00Z,Columbus Ave at 86th St.,894,Weekday,5
2020-03-19T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2250,Weekday,5
2020-03-19T00:00:00Z,Kent Avenue Bike Path,1421,Weekday,5
2020-03-19T00:00:00Z,Manhattan Bridge Display Bike Counter,1755,Weekday,5
2020-03-19T00:00:00Z,Manhattan Bridge Ped Path,115,Weekday,5
2020-03-19T00:00:00Z,Prospect Park West,1557,Weekday,5
2020-03-19T00:00:00Z,Pulaski Bridge,954,Weekday,5
2020-03-19T00:00:00Z,Staten Island Ferry,183,Weekday,5
