date,name,total,fillColor,wday
2020-03-19T00:00:00Z,Williamsburg Bridge Bike Path,2707,Weekday,5
2020-03-20T00:00:00Z,8th Ave at 50th St.,2269,Weekday,6
2020-03-20T00:00:00Z,Amsterdam Ave at 86th St.,1084,Weekday,6
2020-03-20T00:00:00Z,Brooklyn Bridge Bike Path,1019,Weekday,6
2020-03-20T00:00:00Z,Columbus Ave at 86th St.,1069,Weekday,6
2020-03-20T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3433,Weekday,6
2020-03-20T00:00:00Z,Kent Avenue Bike Path,2604,Weekday,6
2020-03-20T00:00:00Z,Manhattan Bridge Display Bike Counter,2630,Weekday,6
2020-03-20T00:00:00Z,Manhattan Bridge Ped Path,190,Weekday,6
2020-03-20T00:00:00Z,Prospect Park West,2295,Weekday,6
2020-03-20T00:00:00Z,Pulaski Bridge,1573,Weekday,6
2020-03-20T00:00:00Z,Staten Island Ferry,230,Weekday,6
2020-03-20T00:00:00Z,Williamsburg Bridge Bike Path,4272,Weekday,6
2020-03-21T00:00:00Z,8th Ave at 50th St.,2169,Weekend,7
2020-03-21T00:00:00Z,Amsterdam Ave at 86th St.,1080,Weekend,7
2020-03-21T00:00:00Z,Brooklyn Bridge Bike Path,1259,Weekend,7
2020-03-21T00:00:00Z,Columbus Ave at 86th St.,936,Weekend,7
2020-03-21T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2870,Weekend,7
2020-03-21T00:00:00Z,Kent Avenue Bike Path,2644,Weekend,7
2020-03-21T00:00:00Z,Manhattan Bridge Display Bike Counter,2791,Weekend,7
2020-03-21T00:00:00Z,Manhattan Bridge Ped Path,150,Weekend,7
2020-03-21T00:00:00Z,Prospect Park West,2545,Weekend,7
2020-03-21T00:00:00Z,Pulaski Bridge,1820,Weekend,7
2020-03-21T00:00:00Z,Staten Island Ferry,196,Weekend,7
2020-03-21T00:00:00Z,Williamsburg Bridge Bike Path,4102,Weekend,7
2020-03-22T00:00:00Z,8th Ave at 50th St.,1514,Weekend,1
2020-03-22T00:00:00Z,Amsterdam Ave at 86th St.,918,Weekend,1
2020-03-22T00:00:00Z,Brooklyn Bridge Bike Path,701,Weekend,1
2020-03-22T00:00:00Z,Columbus Ave at 86th St.,742,Weekend,1
2020-03-22T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1877,Weekend,1
2020-03-22T00:00:00Z,Kent Avenue Bike Path,1472,Weekend,1
2020-03-22T00:00:00Z,Manhattan Bridge Display Bike Counter,1759,Weekend,1
2020-03-22T00:00:00Z,Manhattan Bridge Ped Path,97,Weekend,1
2020-03-22T00:00:00Z,Prospect Park West,1529,Weekend,1
2020-03-22T00:00:00Z,Pulaski Bridge,1088,Weekend,1
2020-03-22T00:00:00Z,Staten Island Ferry,118,Weekend,1
2020-03-22T00:00:00Z,Williamsburg Bridge Bike Path,2616,Weekend,1
2020-03-23T00:00:00Z,8th Ave at 50th St.,735,Weekday,2
2020-03-23T00:00:00Z,Amsterdam Ave at 86th St.,510,Weekday,2
2020-03-23T00:00:00Z,Brooklyn Bridge Bike Path,102,Weekday,2
2020-03-23T00:00:00Z,Columbus Ave at 86th St.,413,Weekday,2
2020-03-23T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,802,Weekday,2
2020-03-23T00:00:00Z,Kent Avenue Bike Path,340,Weekday,2
2020-03-23T00:00:00Z,Manhattan Bridge Display Bike Counter,334,Weekday,2
2020-03-23T00:00:00Z,Manhattan Bridge Ped Path,20,Weekday,2
2020-03-23T00:00:00Z,Prospect Park West,412,Weekday,2
2020-03-23T00:00:00Z,Pulaski Bridge,249,Weekday,2
2020-03-23T00:00:00Z,Staten Island Ferry,106,Weekday,2
2020-03-23T00:00:00Z,Williamsburg Bridge Bike Path,675,Weekday,2
2020-03-24T00:00:00Z,8th Ave at 50th St.,1837,Weekday,3
2020-03-24T00:00:00Z,Amsterdam Ave at 86th St.,938,Weekday,3
2020-03-24T00:00:00Z,Brooklyn Bridge Bike Path,945,Weekday,3
2020-03-24T00:00:00Z,Columbus Ave at 86th St.,783,Weekday,3
2020-03-24T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2726,Weekday,3
2020-03-24T00:00:00Z,Kent Avenue Bike Path,2160,Weekday,3
2020-03-24T00:00:00Z,Manhattan Bridge Display Bike Counter,1991,Weekday,3
2020-03-24T00:00:00Z,Manhattan Bridge Ped Path,134,Weekday,3
2020-03-24T00:00:00Z,Prospect Park West,1892,Weekday,3
2020-03-24T00:00:00Z,Pulaski Bridge,1379,Weekday,3
2020-03-24T00:00:00Z,Staten Island Ferry,195,Weekday,3
2020-03-24T00:00:00Z,Williamsburg Bridge Bike Path,3534,Weekday,3
2020-03-25T00:00:00Z,8th Ave at 50th St.,1347,Weekday,4
2020-03-25T00:00:00Z,Amsterdam Ave at 86th St.,817,Weekday,4
2020-03-25T00:00:00Z,Brooklyn Bridge Bike Path,346,Weekday,4
2020-03-25T00:00:00Z,Columbus Ave at 86th St.,664,Weekday,4
2020-03-25T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1650,Weekday,4
2020-03-25T00:00:00Z,Kent Avenue Bike Path,812,Weekday,4
2020-03-25T00:00:00Z,Manhattan Bridge Display Bike Counter,937,Weekday,4
2020-03-25T00:00:00Z,Manhattan Bridge Ped Path,78,Weekday,4
2020-03-25T00:00:00Z,Prospect Park West,872,Weekday,4
2020-03-25T00:00:00Z,Pulaski Bridge,595,Weekday,4
2020-03-25T00:00:00Z,Staten Island Ferry,143,Weekday,4
2020-03-25T00:00:00Z,Williamsburg Bridge Bike Path,1676,Weekday,4
2020-03-26T00:00:00Z,8th Ave at 50th St.,1854,Weekday,5
2020-03-26T00:00:00Z,Amsterdam Ave at 86th St.,962,Weekday,5
2020-03-26T00:00:00Z,Brooklyn Bridge Bike Path,947,Weekday,5
2020-03-26T00:00:00Z,Columbus Ave at 86th St.,870,Weekday,5
2020-03-26T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2904,Weekday,5
2020-03-26T00:00:00Z,Kent Avenue Bike Path,2317,Weekday,5
2020-03-26T00:00:00Z,Manhattan Bridge Display Bike Counter,2114,Weekday,5
2020-03-26T00:00:00Z,Manhattan Bridge Ped Path,159,Weekday,5
2020-03-26T00:00:00Z,Prospect Park West,1904,Weekday,5
2020-03-26T00:00:00Z,Pulaski Bridge,1620,Weekday,5
2020-03-26T00:00:00Z,Staten Island Ferry,196,Weekday,5
2020-03-26T00:00:00Z,Williamsburg Bridge Bike Path,3588,Weekday,5
2020-03-27T00:00:00Z,8th Ave at 50th St.,2065,Weekday,6
2020-03-27T00:00:00Z,Amsterdam Ave at 86th St.,1099,Weekday,6
2020-03-27T00:00:00Z,Brooklyn Bridge Bike Path,1009,Weekday,6
2020-03-27T00:00:00Z,Columbus Ave at 86th St.,912,Weekday,6
2020-03-27T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2963,Weekday,6
2020-03-27T00:00:00Z,Kent Avenue Bike Path,2853,Weekday,6
2020-03-27T00:00:00Z,Manhattan Bridge Display Bike Counter,2329,Weekday,6
2020-03-27T00:00:00Z,Manhattan Bridge Ped Path,147,Weekday,6
2020-03-27T00:00:00Z,Prospect Park West,2160,Weekday,6
2020-03-27T00:00:00Z,Pulaski Bridge,1769,Weekday,6
2020-03-27T00:00:00Z,Staten Island Ferry,192,Weekday,6
2020-03-27T00:00:00Z,Williamsburg Bridge Bike Path,3997,Weekday,6
2020-03-28T00:00:00Z,8th Ave at 50th St.,1138,Weekend,7
2020-03-28T00:00:00Z,Amsterdam Ave at 86th St.,800,Weekend,7
2020-03-28T00:00:00Z,Brooklyn Bridge Bike Path,242,Weekend,7
2020-03-28T00:00:00Z,Columbus Ave at 86th St.,589,Weekend,7
2020-03-28T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,981,Weekend,7
2020-03-28T00:00:00Z,Kent Avenue Bike Path,622,Weekend,7
2020-03-28T00:00:00Z,Manhattan Bridge Display Bike Counter,597,Weekend,7
2020-03-28T00:00:00Z,Manhattan Bridge Ped Path,38,Weekend,7
2020-03-28T00:00:00Z,Prospect Park West,779,Weekend,7
2020-03-28T00:00:00Z,Pulaski Bridge,360,Weekend,7
2020-03-28T00:00:00Z,Staten Island Ferry,99,Weekend,7
2020-03-28T00:00:00Z,Williamsburg Bridge Bike Path,1067,Weekend,7
2020-03-29T00:00:00Z,8th Ave at 50th St.,1189,Weekend,1
2020-03-29T00:00:00Z,Amsterdam Ave at 86th St.,800,Weekend,1
2020-03-29T00:00:00Z,Brooklyn Bridge Bike Path,328,Weekend,1
2020-03-29T00:00:00Z,Columbus Ave at 86th St.,613,Weekend,1
2020-03-29T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,969,Weekend,1
2020-03-29T00:00:00Z,Kent Avenue Bike Path,675,Weekend,1
2020-03-29T00:00:00Z,Manhattan Bridge Display Bike Counter,721,Weekend,1
2020-03-29T00:00:00Z,Manhattan Bridge Ped Path,55,Weekend,1
2020-03-29T00:00:00Z,Prospect Park West,716,Weekend,1
2020-03-29T00:00:00Z,Pulaski Bridge,424,Weekend,1
2020-03-29T00:00:00Z,Staten Island Ferry,112,Weekend,1
2020-03-29T00:00:00Z,Williamsburg Bridge Bike Path,1142,Weekend,1
2020-03-30T00:00:00Z,8th Ave at 50th St.,1508,Weekday,2
2020-03-30T00:00:00Z,Amsterdam Ave at 86th St.,882,Weekday,2
2020-03-30T00:00:00Z,Brooklyn Bridge Bike Path,521,Weekday,2
2020-03-30T00:00:00Z,Columbus Ave at 86th St.,657,Weekday,2
2020-03-30T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1999,Weekday,2
2020-03-30T00:00:00Z,Kent Avenue Bike Path,1174,Weekday,2
2020-03-30T00:00:00Z,Manhattan Bridge Display Bike Counter,1273,Weekday,2
2020-03-30T00:00:00Z,Manhattan Bridge Ped Path,91,Weekday,2
2020-03-30T00:00:00Z,Prospect Park West,1138,Weekday,2
2020-03-30T00:00:00Z,Pulaski Bridge,866,Weekday,2
2020-03-30T00:00:00Z,Staten Island Ferry,156,Weekday,2
2020-03-30T00:00:00Z,Williamsburg Bridge Bike Path,2071,Weekday,2
2020-03-31T00:00:00Z,8th Ave at 50th St.,1538,Weekday,3
2020-03-31T00:00:00Z,Amsterdam Ave at 86th St.,780,Weekday,3
2020-03-31T00:00:00Z,Brooklyn Bridge Bike Path,449,Weekday,3
2020-03-31T00:00:00Z,Columbus Ave at 86th St.,665,Weekday,3
2020-03-31T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2012,Weekday,3
2020-03-31T00:00:00Z,Kent Avenue Bike Path,1148,Weekday,3
2020-03-31T00:00:00Z,Manhattan Bridge Display Bike Counter,1246,Weekday,3
2020-03-31T00:00:00Z,Manhattan Bridge Ped Path,93,Weekday,3
2020-03-31T00:00:00Z,Prospect Park West,1050,Weekday,3
2020-03-31T00:00:00Z,Pulaski Bridge,798,Weekday,3
2020-03-31T00:00:00Z,Staten Island Ferry,141,Weekday,3
2020-03-31T00:00:00Z,Williamsburg Bridge Bike Path,2145,Weekday,3
2020-04-01T00:00:00Z,8th Ave at 50th St.,1650,Weekday,4
2020-04-01T00:00:00Z,Amsterdam Ave at 86th St.,896,Weekday,4
2020-04-01T00:00:00Z,Brooklyn Bridge Bike Path,839,Weekday,4
2020-04-01T00:00:00Z,Columbus Ave at 86th St.,660,Weekday,4
2020-04-01T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2430,Weekday,4
2020-04-01T00:00:00Z,Kent Avenue Bike Path,2017,Weekday,4
2020-04-01T00:00:00Z,Manhattan Bridge Display Bike Counter,1886,Weekday,4
2020-04-01T00:00:00Z,Manhattan Bridge Ped Path,150,Weekday,4
2020-04-01T00:00:00Z,Prospect Park West,1581,Weekday,4
2020-04-01T00:00:00Z,Pulaski Bridge,1254,Weekday,4
2020-04-01T00:00:00Z,Staten Island Ferry,137,Weekday,4
2020-04-01T00:00:00Z,Williamsburg Bridge Bike Path,3048,Weekday,4
2020-04-02T00:00:00Z,8th Ave at 50th St.,1714,Weekday,5
2020-04-02T00:00:00Z,Amsterdam Ave at 86th St.,935,Weekday,5
2020-04-02T00:00:00Z,Brooklyn Bridge Bike Path,747,Weekday,5
2020-04-02T00:00:00Z,Columbus Ave at 86th St.,719,Weekday,5
2020-04-02T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2234,Weekday,5
2020-04-02T00:00:00Z,Kent Avenue Bike Path,1548,Weekday,5
2020-04-02T00:00:00Z,Manhattan Bridge Display Bike Counter,1625,Weekday,5
2020-04-02T00:00:00Z,Manhattan Bridge Ped Path,107,Weekday,5
2020-04-02T00:00:00Z,Prospect Park West,1395,Weekday,5
2020-04-02T00:00:00Z,Pulaski Bridge,1133,Weekday,5
2020-04-02T00:00:00Z,Staten Island Ferry,156,Weekday,5
2020-04-02T00:00:00Z,Williamsburg Bridge Bike Path,2763,Weekday,5
2020-04-03T00:00:00Z,8th Ave at 50th St.,1497,Weekday,6
2020-04-03T00:00:00Z,Amsterdam Ave at 86th St.,869,Weekday,6
2020-04-03T00:00:00Z,Brooklyn Bridge Bike Path,256,Weekday,6
2020-04-03T00:00:00Z,Columbus Ave at 86th St.,708,Weekday,6
2020-04-03T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1307,Weekday,6
2020-04-03T00:00:00Z,Kent Avenue Bike Path,681,Weekday,6
2020-04-03T00:00:00Z,Manhattan Bridge Display Bike Counter,754,Weekday,6
2020-04-03T00:00:00Z,Manhattan Bridge Ped Path,76,Weekday,6
2020-04-03T00:00:00Z,Prospect Park West,863,Weekday,6
2020-04-03T00:00:00Z,Pulaski Bridge,514,Weekday,6
2020-04-03T00:00:00Z,Staten Island Ferry,133,Weekday,6
2020-04-03T00:00:00Z,Williamsburg Bridge Bike Path,1406,Weekday,6
2020-04-04T00:00:00Z,8th Ave at 50th St.,1914,Weekend,7
2020-04-04T00:00:00Z,Amsterdam Ave at 86th St.,1034,Weekend,7
2020-04-04T00:00:00Z,Brooklyn Bridge Bike Path,1350,Weekend,7
2020-04-04T00:00:00Z,Columbus Ave at 86th St.,876,Weekend,7
2020-04-04T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2683,Weekend,7
2020-04-04T00:00:00Z,Kent Avenue Bike Path,2996,Weekend,7
2020-04-04T00:00:00Z,Manhattan Bridge Display Bike Counter,2531,Weekend,7
2020-04-04T00:00:00Z,Manhattan Bridge Ped Path,136,Weekend,7
2020-04-04T00:00:00Z,Prospect Park West,2380,Weekend,7
2020-04-04T00:00:00Z,Pulaski Bridge,1997,Weekend,7
2020-04-04T00:00:00Z,Staten Island Ferry,169,Weekend,7
2020-04-04T00:00:00Z,Williamsburg Bridge Bike Path,3990,Weekend,7
2020-04-05T00:00:00Z,8th Ave at 50th St.,1613,Weekend,1
2020-04-05T00:00:00Z,Amsterdam Ave at 86th St.,975,Weekend,1
2020-04-05T00:00:00Z,Brooklyn Bridge Bike Path,1160,Weekend,1
2020-04-05T00:00:00Z,Columbus Ave at 86th St.,766,Weekend,1
2020-04-05T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2282,Weekend,1
2020-04-05T00:00:00Z,Kent Avenue Bike Path,2584,Weekend,1
2020-04-05T00:00:00Z,Manhattan Bridge Display Bike Counter,2244,Weekend,1
2020-04-05T00:00:00Z,Manhattan Bridge Ped Path,153,Weekend,1
2020-04-05T00:00:00Z,Prospect Park West,1793,Weekend,1
2020-04-05T00:00:00Z,Pulaski Bridge,1844,Weekend,1
2020-04-05T00:00:00Z,Staten Island Ferry,143,Weekend,1
2020-04-05T00:00:00Z,Williamsburg Bridge Bike Path,3406,Weekend,1
2020-04-06T00:00:00Z,8th Ave at 50th St.,1830,Weekday,2
2020-04-06T00:00:00Z,Amsterdam Ave at 86th St.,906,Weekday,2
2020-04-06T00:00:00Z,Brooklyn Bridge Bike Path,1091,Weekday,2
2020-04-06T00:00:00Z,Columbus Ave at 86th St.,729,Weekday,2
2020-04-06T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2999,Weekday,2
2020-04-06T00:00:00Z,Kent Avenue Bike Path,2573,Weekday,2
2020-04-06T00:00:00Z,Manhattan Bridge Display Bike Counter,2257,Weekday,2
2020-04-06T00:00:00Z,Manhattan Bridge Ped Path,161,Weekday,2
2020-04-06T00:00:00Z,Prospect Park West,1847,Weekday,2
2020-04-06T00:00:00Z,Pulaski Bridge,1790,Weekday,2
2020-04-06T00:00:00Z,Staten Island Ferry,153,Weekday,2
2020-04-06T00:00:00Z,Williamsburg Bridge Bike Path,3756,Weekday,2
2020-04-07T00:00:00Z,8th Ave at 50th St.,1837,Weekday,3
2020-04-07T00:00:00Z,Amsterdam Ave at 86th St.,902,Weekday,3
2020-04-07T00:00:00Z,Brooklyn Bridge Bike Path,974,Weekday,3
2020-04-07T00:00:00Z,Columbus Ave at 86th St.,688,Weekday,3
2020-04-07T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2824,Weekday,3
2020-04-07T00:00:00Z,Kent Avenue Bike Path,2255,Weekday,3
2020-04-07T00:00:00Z,Manhattan Bridge Display Bike Counter,2029,Weekday,3
2020-04-07T00:00:00Z,Manhattan Bridge Ped Path,166,Weekday,3
2020-04-07T00:00:00Z,Prospect Park West,1728,Weekday,3
2020-04-07T00:00:00Z,Pulaski Bridge,1439,Weekday,3
2020-04-07T00:00:00Z,Staten Island Ferry,159,Weekday,3
2020-04-07T00:00:00Z,Williamsburg Bridge Bike Path,3289,Weekday,3
2020-04-08T00:00:00Z,8th Ave at 50th St.,1748,Weekday,4
2020-04-08T00:00:00Z,Amsterdam Ave at 86th St.,960,Weekday,4
2020-04-08T00:00:00Z,Brooklyn Bridge Bike Path,730,Weekday,4
2020-04-08T00:00:00Z,Columbus Ave at 86th St.,738,Weekday,4
2020-04-08T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2296,Weekday,4
2020-04-08T00:00:00Z,Kent Avenue Bike Path,1772,Weekday,4
2020-04-08T00:00:00Z,Manhattan Bridge Display Bike Counter,1587,Weekday,4
2020-04-08T00:00:00Z,Manhattan Bridge Ped Path,108,Weekday,4
2020-04-08T00:00:00Z,Prospect Park West,1446,Weekday,4
2020-04-08T00:00:00Z,Pulaski Bridge,1127,Weekday,4
2020-04-08T00:00:00Z,Staten Island Ferry,158,Weekday,4
2020-04-08T00:00:00Z,Williamsburg Bridge Bike Path,2873,Weekday,4
2020-04-09T00:00:00Z,8th Ave at 50th St.,1407,Weekday,5
2020-04-09T00:00:00Z,Amsterdam Ave at 86th St.,742,Weekday,5
2020-04-09T00:00:00Z,Brooklyn Bridge Bike Path,385,Weekday,5
2020-04-09T00:00:00Z,Columbus Ave at 86th St.,552,Weekday,5
2020-04-09T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1554,Weekday,5
2020-04-09T00:00:00Z,Kent Avenue Bike Path,939,Weekday,5
2020-04-09T00:00:00Z,Manhattan Bridge Display Bike Counter,933,Weekday,5
2020-04-09T00:00:00Z,Manhattan Bridge Ped Path,93,Weekday,5
2020-04-09T00:00:00Z,Prospect Park West,946,Weekday,5
2020-04-09T00:00:00Z,Pulaski Bridge,619,Weekday,5
2020-04-09T00:00:00Z,Staten Island Ferry,139,Weekday,5
2020-04-09T00:00:00Z,Williamsburg Bridge Bike Path,1682,Weekday,5
2020-04-10T00:00:00Z,8th Ave at 50th St.,1645,Weekday,6
2020-04-10T00:00:00Z,Amsterdam Ave at 86th St.,903,Weekday,6
2020-04-10T00:00:00Z,Brooklyn Bridge Bike Path,447,Weekday,6
2020-04-10T00:00:00Z,Columbus Ave at 86th St.,695,Weekday,6
2020-04-10T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1866,Weekday,6
2020-04-10T00:00:00Z,Kent Avenue Bike Path,945,Weekday,6
2020-04-10T00:00:00Z,Manhattan Bridge Display Bike Counter,1211,Weekday,6
2020-04-10T00:00:00Z,Manhattan Bridge Ped Path,98,Weekday,6
2020-04-10T00:00:00Z,Prospect Park West,923,Weekday,6
2020-04-10T00:00:00Z,Pulaski Bridge,766,Weekday,6
2020-04-10T00:00:00Z,Staten Island Ferry,137,Weekday,6
2020-04-10T00:00:00Z,Williamsburg Bridge Bike Path,1972,Weekday,6
2020-04-11T00:00:00Z,8th Ave at 50th St.,2075,Weekend,7
2020-04-11T00:00:00Z,Amsterdam Ave at 86th St.,1027,Weekend,7
2020-04-11T00:00:00Z,Brooklyn Bridge Bike Path,1540,Weekend,7
2020-04-11T00:00:00Z,Columbus Ave at 86th St.,897,Weekend,7
2020-04-11T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2832,Weekend,7
2020-04-11T00:00:00Z,Kent Avenue Bike Path,2956,Weekend,7
2020-04-11T00:00:00Z,Manhattan Bridge Display Bike Counter,2809,Weekend,7
2020-04-11T00:00:00Z,Manhattan Bridge Ped Path,164,Weekend,7
2020-04-11T00:00:00Z,Prospect Park West,2543,Weekend,7
2020-04-11T00:00:00Z,Pulaski Bridge,2161,Weekend,7
2020-04-11T00:00:00Z,Staten Island Ferry,156,Weekend,7
2020-04-11T00:00:00Z,Williamsburg Bridge Bike Path,4443,Weekend,7
2020-04-12T00:00:00Z,8th Ave at 50th St.,1910,Weekend,1
2020-04-12T00:00:00Z,Amsterdam Ave at 86th St.,1023,Weekend,1
2020-04-12T00:00:00Z,Brooklyn Bridge Bike Path,1494,Weekend,1
2020-04-12T00:00:00Z,Columbus Ave at 86th St.,878,Weekend,1
2020-04-12T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2706,Weekend,1
2020-04-12T00:00:00Z,Kent Avenue Bike Path,2892,Weekend,1
2020-04-12T00:00:00Z,Manhattan Bridge Display Bike Counter,2705,Weekend,1
2020-04-12T00:00:00Z,Manhattan Bridge Ped Path,159,Weekend,1
2020-04-12T00:00:00Z,Prospect Park West,1961,Weekend,1
2020-04-12T00:00:00Z,Pulaski Bridge,2023,Weekend,1
2020-04-12T00:00:00Z,Staten Island Ferry,147,Weekend,1
2020-04-12T00:00:00Z,Williamsburg Bridge Bike Path,4069,Weekend,1
2020-04-13T00:00:00Z,8th Ave at 50th St.,892,Weekday,2
2020-04-13T00:00:00Z,Amsterdam Ave at 86th St.,485,Weekday,2
2020-04-13T00:00:00Z,Brooklyn Bridge Bike Path,159,Weekday,2
2020-04-13T00:00:00Z,Columbus Ave at 86th St.,382,Weekday,2
2020-04-13T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,785,Weekday,2
2020-04-13T00:00:00Z,Kent Avenue Bike Path,516,Weekday,2
2020-04-13T00:00:00Z,Manhattan Bridge Display Bike Counter,399,Weekday,2
2020-04-13T00:00:00Z,Manhattan Bridge Ped Path,37,Weekday,2
2020-04-13T00:00:00Z,Prospect Park West,492,Weekday,2
2020-04-13T00:00:00Z,Pulaski Bridge,262,Weekday,2
2020-04-13T00:00:00Z,Staten Island Ferry,80,Weekday,2
2020-04-13T00:00:00Z,Williamsburg Bridge Bike Path,952,Weekday,2
2020-04-14T00:00:00Z,8th Ave at 50th St.,1886,Weekday,3
2020-04-14T00:00:00Z,Amsterdam Ave at 86th St.,990,Weekday,3
2020-04-14T00:00:00Z,Brooklyn Bridge Bike Path,951,Weekday,3
2020-04-14T00:00:00Z,Columbus Ave at 86th St.,782,Weekday,3
2020-04-14T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,413,Weekday,3
2020-04-14T00:00:00Z,Kent Avenue Bike Path,2195,Weekday,3
2020-04-14T00:00:00Z,Manhattan Bridge Display Bike Counter,2234,Weekday,3
2020-04-14T00:00:00Z,Manhattan Bridge Ped Path,157,Weekday,3
2020-04-14T00:00:00Z,Prospect Park West,1800,Weekday,3
2020-04-14T00:00:00Z,Pulaski Bridge,1474,Weekday,3
2020-04-14T00:00:00Z,Staten Island Ferry,185,Weekday,3
2020-04-14T00:00:00Z,Williamsburg Bridge Bike Path,3647,Weekday,3
2020-04-15T00:00:00Z,8th Ave at 50th St.,1729,Weekday,4
2020-04-15T00:00:00Z,Amsterdam Ave at 86th St.,869,Weekday,4
2020-04-15T00:00:00Z,Brooklyn Bridge Bike Path,763,Weekday,4
2020-04-15T00:00:00Z,Columbus Ave at 86th St.,744,Weekday,4
2020-04-15T00:00:00Z,Kent Avenue Bike Path,1810,Weekday,4
2020-04-15T00:00:00Z,Manhattan Bridge Display Bike Counter,1643,Weekday,4
2020-04-15T00:00:00Z,Manhattan Bridge Ped Path,150,Weekday,4
2020-04-15T00:00:00Z,Prospect Park West,1447,Weekday,4
2020-04-15T00:00:00Z,Pulaski Bridge,1236,Weekday,4
2020-04-15T00:00:00Z,Staten Island Ferry,168,Weekday,4
2020-04-15T00:00:00Z,Williamsburg Bridge Bike Path,2998,Weekday,4
